timestamp,baseline,epoch,hr10,ndcg10,loss,data_fraction
2026-05-19T15:47:30.195456,gcn,1,0.35555555555555557,0.26884657253297567,0.20001766085624695,1.0
2026-05-19T15:47:30.195464,gcn,2,0.37777777777777777,0.3111092023168532,0.20001009106636047,1.0
2026-05-19T15:47:30.195467,gcn,3,0.3111111111111111,0.2137714916326491,0.20001158118247986,1.0
2026-05-19T15:47:30.195470,gcn,4,0.4,0.2611228952094757,0.20001207292079926,1.0
2026-05-19T15:47:30.195472,gcn,5,0.0,0.0,0.20006296038627625,1.0
