asin,url,image_url
B0F9FFT7VW,https://www.amazon.com/Lenovo-ThinkCentre-M700-Tiny-DisplayPort/dp/B0F9FFT7VW,https://m.media-amazon.com/images/I/71HyRX5X-vL.jpg
B0CBNNCSFD,https://www.amazon.com/HP-Generation-i7-1355U-Graphics-27-cr0082/dp/B0CBNNCSFD,https://m.media-amazon.com/images/I/810y+pi1U-L.jpg
B0BXP4MKHK,https://www.amazon.com/HP-Desktop-Display-Graphics-24-cr0030/dp/B0BXP4MKHK,https://m.media-amazon.com/images/I/61VLEZ2zIUL.jpg
B0F451L53C,https://www.amazon.com/OmniStudio-32-31-5-3840x2160-Desktop/dp/B0F451L53C,https://m.media-amazon.com/images/I/61BPfdjt5JL.jpg
B0DYYMQFM9,https://www.amazon.com/ACEMAGIC-V1-Computers-Computer-Ethernet/dp/B0DYYMQFM9,https://m.media-amazon.com/images/I/61AncnxgzZL.jpg
B0FKHLSXWY,https://www.amazon.com/HP-600-G5-Mini-Desktop/dp/B0FKHLSXWY,https://m.media-amazon.com/images/I/618BP7F+R+L.jpg
B0DSVXRNPR,https://www.amazon.com/HP-OmniDesk-Graphics-Microsoft-M02-0340/dp/B0DSVXRNPR,https://m.media-amazon.com/images/I/71abXmsY0fL.jpg
B0FGJCX8NX,https://www.amazon.com/HP-EliteDesk-800-G3-Quad-Core/dp/B0FGJCX8NX,https://m.media-amazon.com/images/I/617k0jhY9tL.jpg
B0F937HXR7,https://www.amazon.com/HP-400G5-ProDesk-Desktop-Windows/dp/B0F937HXR7,https://m.media-amazon.com/images/I/8175-9XSFLL.jpg
B0GGZN656M,https://www.amazon.com/Dell-OptiPlex-7450-Computer-Keyboard/dp/B0GGZN656M,https://m.media-amazon.com/images/I/71tNS-qZmLL.jpg
B0FX2SXYHW,https://www.amazon.com/EliteDesk-800-Mini-Desktop-Displayport/dp/B0FX2SXYHW,https://m.media-amazon.com/images/I/51SBK3sjUkL.jpg
B07Y5PMPDJ,https://www.amazon.com/Dell-Optiplex-Desktop-Keyboard-Windows/dp/B07Y5PMPDJ,https://m.media-amazon.com/images/I/71VaY3dMx0S.jpg
B0BHRKKMTN,https://www.amazon.com/Dell-OptiPlex-7090-SFF-Desktop/dp/B0BHRKKMTN,https://m.media-amazon.com/images/I/71ebY08GDoL.jpg
B0FDGVBNXC,https://www.amazon.com/HP-OmniDesk-Business-Desktop-External/dp/B0FDGVBNXC,https://m.media-amazon.com/images/I/61XJEbnjDJL.jpg
B0DZRDWC5G,https://www.amazon.com/HP-Desktop-Touchscreen-Graphics-Windows/dp/B0DZRDWC5G,https://m.media-amazon.com/images/I/717mCeA96FL.jpg
B0GJZMV4TV,https://www.amazon.com/HP-OmniDesk-Performance-Productivity-Wireless/dp/B0GJZMV4TV,https://m.media-amazon.com/images/I/61-VZYburIL.jpg
B0DS228ML8,https://www.amazon.com/Dell-Inspiron-Desktop-Computer-Wireless/dp/B0DS228ML8,https://m.media-amazon.com/images/I/71QDciJHeEL.jpg
B0GGYD1LZL,https://www.amazon.com/HP-Desktop-Processor-Graphics-Keyboard/dp/B0GGYD1LZL,https://m.media-amazon.com/images/I/819fdm5p80L.jpg
B0F24HS8PF,https://www.amazon.com/HP-Desktop-Display-Graphics-Windows/dp/B0F24HS8PF,https://m.media-amazon.com/images/I/717mCeA96FL.jpg
B0G4NSLRHP,https://www.amazon.com/HP-400-G9-i7-14700-Business/dp/B0G4NSLRHP,https://m.media-amazon.com/images/I/61ErFWLnHUL.jpg
B0FGDQLV59,https://www.amazon.com/Dell-OptiPlex-3060-SFF-i5-8500T/dp/B0FGDQLV59,https://m.media-amazon.com/images/I/619FWHTld0L.jpg
B0F25319BS,https://www.amazon.com/HP-Desktop-Display-Graphics-24-cr0430/dp/B0F25319BS,https://m.media-amazon.com/images/I/71L5FpOEKdL.jpg
B083Y6BBZB,https://www.amazon.com/HP-EliteDesk-800-G2-Desktop/dp/B083Y6BBZB,https://m.media-amazon.com/images/I/51N0rytpjtL.jpg
B0DPWTKMFT,https://www.amazon.com/OptiPlex-5250-21-5-Inch-Desktop-Keyboard/dp/B0DPWTKMFT,https://m.media-amazon.com/images/I/61kTIypGWgL.jpg
B0DHNTW3H6,https://www.amazon.com/GMKtec-gaming-mini-pc-ryzen-8845hs/dp/B0DHNTW3H6,https://m.media-amazon.com/images/I/51uxTMclfYL.jpg
B0FY44JQ5M,https://www.amazon.com/Dell-OptiPlex-3060-Keyboard-Speakers/dp/B0FY44JQ5M,https://m.media-amazon.com/images/I/81S0A0YwltL.jpg
B0D7C196TW,https://www.amazon.com/Dell-Optiplex-5080-SFF-Desktop/dp/B0D7C196TW,https://m.media-amazon.com/images/I/21RM5XXjckS.jpg
B0CZRZV5X9,https://www.amazon.com/HP-Elite-Mini-Desktop-Computer/dp/B0CZRZV5X9,https://m.media-amazon.com/images/I/41MTh7EtL+L.jpg
