asin,url,image_url
B0F9XSW5HB,https://www.amazon.com/Lenovo-Legion-Pro-5i-Gen/dp/B0F9XSW5HB,https://m.media-amazon.com/images/I/41NLrLJCDfL.jpg
B0DVDH7JCV,https://www.amazon.com/MSI-Raider-120Hz-Gaming-Laptop/dp/B0DVDH7JCV,https://m.media-amazon.com/images/I/71DSz8G7DuL.jpg
B0FFYT5JBV,https://www.amazon.com/HP-Stream-Celeron-Processor-Graphics/dp/B0FFYT5JBV,https://m.media-amazon.com/images/I/81XnoPF3X+L.jpg
B0DW1ZPQXX,https://www.amazon.com/ASUS-Strix-Gaming-Laptop-Nebula/dp/B0DW1ZPQXX,https://m.media-amazon.com/images/I/612EqDCi-ZL.jpg
B0FNN6PF29,https://www.amazon.com/MSI-Creator-A16-AI-2560x1600/dp/B0FNN6PF29,https://m.media-amazon.com/images/I/71IACeqLGBL.jpg
B0F1Z394D9,https://www.amazon.com/LG-Lightweight-Computer-AI-Enabled-Processor/dp/B0F1Z394D9,https://m.media-amazon.com/images/I/71vlaWEnErL.jpg
B0F79PJ1WS,https://www.amazon.com/Microsoft-Surface-Business-Windows-Copilot/dp/B0F79PJ1WS,https://m.media-amazon.com/images/I/61jUviDdbfL.jpg
B0FYFVJ8Z7,https://www.amazon.com/Dell-16-Plus-Fingerprint-Thunderbolt/dp/B0FYFVJ8Z7,https://m.media-amazon.com/images/I/71YoNQDYcJL.jpg
B0FNRJJTJF,https://www.amazon.com/msi-Katana-165Hz-Gaming-Laptop/dp/B0FNRJJTJF,https://m.media-amazon.com/images/I/71SKVTJGMxL.jpg
B0CTF77HK6,https://www.amazon.com/Microsoft-Touchscreen-Convertible-Notebook-i7-13800H/dp/B0CTF77HK6,https://m.media-amazon.com/images/I/6105lqZ+6+L.jpg
B0CMZKZ1KF,https://www.amazon.com/Microsoft-Touchscreen-Convertible-Floating-Notebook/dp/B0CMZKZ1KF,https://m.media-amazon.com/images/I/511fEnjqtmL.jpg
B0B9NNWXVP,https://www.amazon.com/MNN-Portable-15-6inch-Ultra-Slim-Speakers/dp/B0B9NNWXVP,https://m.media-amazon.com/images/I/81Q9vMNUOyL.jpg
B0CTWGKR2C,https://www.amazon.com/HP-15-Micro-Edge-Laptop-Ultra-Fast/dp/B0CTWGKR2C,https://m.media-amazon.com/images/I/61GIl71Fu+L.jpg
B0CJV41KZN,https://www.amazon.com/A315-24PT-R0UX-Display-Quad-Core-Processor-Graphics/dp/B0CJV41KZN,https://m.media-amazon.com/images/I/618fgPkGVRL.jpg
B0CB6VXQLK,https://www.amazon.com/Dell-Generation-Inspiron-3530-Touchscreen/dp/B0CB6VXQLK,https://m.media-amazon.com/images/I/7182JkW9TtL.jpg
B0FLYJMZZQ,https://www.amazon.com/ASUS-ROG-Strix-9-8940HX-1920x1200/dp/B0FLYJMZZQ,https://m.media-amazon.com/images/I/81bBvZzmrqL.jpg
B0F789W1V3,https://www.amazon.com/GIGABYTE-2560x1600-GeForce-Windows-BWHC3USC65SH/dp/B0F789W1V3,https://m.media-amazon.com/images/I/71A+7Zj4LDL.jpg
B0D7VM7CJZ,https://www.amazon.com/Lenovo-Ideapad-Chromebook-Graphics-Keyboard/dp/B0D7VM7CJZ,https://m.media-amazon.com/images/I/814GpuXLYZL.jpg
B0FDKTV2GQ,https://www.amazon.com/HP-ProBook-G1i-Notebook-plane/dp/B0FDKTV2GQ,https://m.media-amazon.com/images/I/61eB0+Nt5OL.jpg
B0C6B23B1Y,https://www.amazon.com/Lenovo-Legion-16IRX8H-82WQ005CUS-Notebook/dp/B0C6B23B1Y,https://m.media-amazon.com/images/I/61kLryrqdtL.jpg
B0FDKM4VXP,https://www.amazon.com/ASUS-BR1102FGA-Resistant-Touchscreen-Graphics/dp/B0FDKM4VXP,https://m.media-amazon.com/images/I/71THyVlhOcL.jpg
B0FQNBT9XZ,https://www.amazon.com/HP-OmniBook-Copilot-Backlit-16-ar0013dx/dp/B0FQNBT9XZ,https://m.media-amazon.com/images/I/51RYT38RA1L.jpg
B0CNDTGC77,https://www.amazon.com/acer-Display-Experiences-Processor-SFG14-72T-718K/dp/B0CNDTGC77,https://m.media-amazon.com/images/I/71vFMKafmKL.jpg
B0DJ3L37TY,https://www.amazon.com/HP-i5-12450H-GeForce-Keyboard-Performance/dp/B0DJ3L37TY,https://m.media-amazon.com/images/I/71cZs6fmSfL.jpg
B0FNVH7LL2,https://www.amazon.com/Lenovo-AMD-Ryzen-8845HS-i9-13900H/dp/B0FNVH7LL2,https://m.media-amazon.com/images/I/81G8v0xCzrL.jpg
B0CVZ9R2L9,https://www.amazon.com/ASUS-Vivobook-Display-i7-1255U-Processor/dp/B0CVZ9R2L9,https://m.media-amazon.com/images/I/61F28y81HvL.jpg
B08WRR8N9M,https://www.amazon.com/Dell-Inspiron-Touchscreen-Graphics-Microsoft/dp/B08WRR8N9M,https://m.media-amazon.com/images/I/71aJX7qMGDL.jpg
B0DW238TXK,https://www.amazon.com/ASUS-Flow-Gaming-Laptop-Nebula/dp/B0DW238TXK,https://m.media-amazon.com/images/I/71oIJjlYwCL.jpg
B0FD4XZ2C4,https://www.amazon.com/Lenovo-ThinkBook-16-G7-Fingerprint/dp/B0FD4XZ2C4,https://m.media-amazon.com/images/I/71j8CV5YMUL.jpg
B0DT3Q9GHD,https://www.amazon.com/Lenovo-Chromebook-IdeaPad-3i-Bluetooth/dp/B0DT3Q9GHD,https://m.media-amazon.com/images/I/61TEtHtpx2L.jpg
B0DSLS2S9S,https://www.amazon.com/msi-Modern-Laptop-i9-13900H-Touchscreen/dp/B0DSLS2S9S,https://m.media-amazon.com/images/I/71cVQ6piiqL.jpg
B0CL4S2JDG,https://www.amazon.com/Dell-Inspiron-Touchscreen-i7-1165G7-3535/dp/B0CL4S2JDG,https://m.media-amazon.com/images/I/61VwqsuRBpL.jpg
B0C7CDB4PY,https://www.amazon.com/LENOVO-IdeaPad-Touchscreen-i7-1255U-Fingerprint/dp/B0C7CDB4PY,https://m.media-amazon.com/images/I/81e-Uu6hq2L.jpg
B0CZY48DCH,https://www.amazon.com/Lenovo-IdeaPad-Laptop-10-Core-i5-1235U/dp/B0CZY48DCH,https://m.media-amazon.com/images/I/617kAzwcbkL.jpg
B0DT7PJ4MJ,https://www.amazon.com/ASUS-Vivobook-Qualcomm-Snapdragon-X1407QA-BS56/dp/B0DT7PJ4MJ,https://m.media-amazon.com/images/I/71bDn9todpL.jpg
B0F1YZMK2D,https://www.amazon.com/LG-Lightweight-Touchscreen-Computer-Processor/dp/B0F1YZMK2D,https://m.media-amazon.com/images/I/61c54JUVGuL.jpg
B0G5F9B8KV,https://www.amazon.com/msi-Vector-9-8940HX-Processor-GeForce/dp/B0G5F9B8KV,https://m.media-amazon.com/images/I/71KgsfCL+VL.jpg
B075Y73SDV,https://www.amazon.com/Lenovo-Carrying-15-6-Inch-Water-Repellent-GX40Q17231/dp/B075Y73SDV,https://m.media-amazon.com/images/I/81iqTfVhA6L.jpg
B0F9XFC1MG,https://www.amazon.com/Microsoft-Surface-Business-Windows-Platinum/dp/B0F9XFC1MG,https://m.media-amazon.com/images/I/611huRimUjL.jpg
