asin,url,image_url
B0GHPCGZZX,https://www.amazon.com/Dell-Touchscreen-Computer-Bluetooth-Accessory/dp/B0GHPCGZZX,https://m.media-amazon.com/images/I/71t+iB5q3TL.jpg
B0DZFVBQLK,https://www.amazon.com/Katana-15-6-165Hz-Gaming-Laptop/dp/B0DZFVBQLK,https://m.media-amazon.com/images/I/71TvKdAmIjL.jpg
B0F5F4SQCT,https://www.amazon.com/VAIO-16-Core-AI-Boosted-2560x1600-Fingerprint/dp/B0F5F4SQCT,https://m.media-amazon.com/images/I/61dCnGEjQnL.jpg
B0F1Z2PSL9,https://www.amazon.com/LG-16-inch-Lightweight-Computer-Processor/dp/B0F1Z2PSL9,https://m.media-amazon.com/images/I/617DY34HlmL.jpg
B0G68X6TNZ,https://www.amazon.com/Lenovo-IdeaPad-Numeric-Battery-Windows/dp/B0G68X6TNZ,https://m.media-amazon.com/images/I/71mpM7lWvIL.jpg
B0DW1X5YCQ,https://www.amazon.com/ASUS-Gaming-Laptop-Nebula-Display/dp/B0DW1X5YCQ,https://m.media-amazon.com/images/I/71WH7jtyWpL.jpg
B0G2ZMWH47,https://www.amazon.com/Lenovo-ThinkPad-Processor-Touchscreen-LPDDR5X-7500MT/dp/B0G2ZMWH47,https://m.media-amazon.com/images/I/71cYuKSb7yL.jpg
B0DVCBC68J,https://www.amazon.com/Business-Ultra-Processor-Touchscreen-NP964QHA-KG2US/dp/B0DVCBC68J,https://m.media-amazon.com/images/I/616V0DjnYRL.jpg
B0FH9NMSZQ,https://www.amazon.com/ASUS-Vivobook-10-Core-i5-1334U-Graphics/dp/B0FH9NMSZQ,https://m.media-amazon.com/images/I/514F-bCZpLL.jpg
B0FH6JYSV9,https://www.amazon.com/Lenovo-IdeaPad-Touchscreen-Copilot-Windows/dp/B0FH6JYSV9,https://m.media-amazon.com/images/I/71b09NV0gfL.jpg
B0C5S8626M,https://www.amazon.com/HP-Laptop-Celeron-Processor-Microfiber/dp/B0C5S8626M,https://m.media-amazon.com/images/I/51qhN7a-AgL.jpg
B0DW29H85Z,https://www.amazon.com/ASUS-Strix-Gaming-Laptop-Nebula/dp/B0DW29H85Z,https://m.media-amazon.com/images/I/71GhOCogx0L.jpg
B0FPYZBNN5,https://www.amazon.com/Lenovo-ThinkPad-Touchscreen-Fingerprint-Keyboard/dp/B0FPYZBNN5,https://m.media-amazon.com/images/I/81rG1JIOH4L.jpg
B0DT1MJP2V,https://www.amazon.com/Lenovo-IdeaPad-1i-Touchscreen-Processor/dp/B0DT1MJP2V,https://m.media-amazon.com/images/I/71PCVp1dbdL.jpg
B0FDN1GDRY,https://www.amazon.com/i9-13900H-Processor-GeForce-Display-ANV15-52-98KV/dp/B0FDN1GDRY,https://m.media-amazon.com/images/I/71lgxJKQZVL.jpg
B0FS1V6XZD,https://www.amazon.com/Phatom-Computers-Compatible-Windows-Business/dp/B0FS1V6XZD,https://m.media-amazon.com/images/I/71CaJNgo8TL.jpg
B0B2D77YB8,https://www.amazon.com/HP-Students-Business-Quad-Core-Storage/dp/B0B2D77YB8,https://m.media-amazon.com/images/I/71pC5a07lyL.jpg
B0CWN27G3V,https://www.amazon.com/HP-Business-Microsoft-Lifetime-Touchscreen/dp/B0CWN27G3V,https://m.media-amazon.com/images/I/71UQNKqfBDL.jpg
B0FKPQNGC8,https://www.amazon.com/acer-Processor-GeForce-Display-ANV16-72-933F/dp/B0FKPQNGC8,https://m.media-amazon.com/images/I/71bemAPYnxL.jpg
B0CWJB9ZC6,https://www.amazon.com/ASUS-Vivobook-Laptop-Windows-E1504FA-AS54/dp/B0CWJB9ZC6,https://m.media-amazon.com/images/I/71Os2Kn40pL.jpg
B0D3JLHQ8K,https://www.amazon.com/Lenovo-V15-Business-Display-Numeric/dp/B0D3JLHQ8K,https://m.media-amazon.com/images/I/71TN6dLVcsL.jpg
B0C5SP5KMD,https://www.amazon.com/MSI-Thin-GF63-Gaming-Laptop/dp/B0C5SP5KMD,https://m.media-amazon.com/images/I/81GrrCZlpDL.jpg
B0C8171GTK,https://www.amazon.com/HP-Chromebook-Students-Quad-Core-Accessories/dp/B0C8171GTK,https://m.media-amazon.com/images/I/61s595ANBTL.jpg
B0DNYRMPP6,https://www.amazon.com/Lenovo-V15-Anti-Glare-i5-13420H-i7-1255U/dp/B0DNYRMPP6,https://m.media-amazon.com/images/I/81WfalExVbL.jpg
B0F1CB49YB,https://www.amazon.com/ASUS-Strix-Gaming-Laptop-Nebula/dp/B0F1CB49YB,https://m.media-amazon.com/images/I/81mRCWvzUTL.jpg
B0DPQ35KMW,https://www.amazon.com/ASUS-Zenbook-Display-Graphics-UX8406CA-PS99T/dp/B0DPQ35KMW,https://m.media-amazon.com/images/I/71VUFrGHwDL.jpg
B0F2JQQV62,https://www.amazon.com/Dell-Plus-Laptop-DB16250-16-0-inch-Previously/dp/B0F2JQQV62,https://m.media-amazon.com/images/I/71Ag5ofLOYL.jpg
B0D2W14QQT,https://www.amazon.com/Samsung-Business-Graphics-Keyboard-Fingerprint/dp/B0D2W14QQT,https://m.media-amazon.com/images/I/61mhmhHtIpL.jpg
B08YKGZF7P,https://www.amazon.com/HP-Chromebook-Processor-Lightweight-14a-na0021nr/dp/B08YKGZF7P,https://m.media-amazon.com/images/I/81b6IIclRfS.jpg
B0F79C6DGR,https://www.amazon.com/Lenovo-IdeaPad-Slim-Touchscreen-Laptop/dp/B0F79C6DGR,https://m.media-amazon.com/images/I/61JTN1n+JQL.jpg
B0CK9JSM3G,https://www.amazon.com/Lenovo-V15-Hexa-core-Processor-i7-1065G7/dp/B0CK9JSM3G,https://m.media-amazon.com/images/I/71ucBPBJeoL.jpg
B0DFDN558V,https://www.amazon.com/Acer-i7-1355U-Graphics-802-11ax-Keyboard/dp/B0DFDN558V,https://m.media-amazon.com/images/I/71JJlkLRNYL.jpg
B0DLHXBCJV,https://www.amazon.com/Lenovo-ThinkPad-Gen-Workstation-Laptop/dp/B0DLHXBCJV,https://m.media-amazon.com/images/I/71GiTFAUFxL.jpg
B0CTPJ4NNC,https://www.amazon.com/Dell-Inspiron-Touchscreen-i5-1155G7-Processor/dp/B0CTPJ4NNC,https://m.media-amazon.com/images/I/61Wc1fDGJuL.jpg
B0CF62H34N,https://www.amazon.com/Lenovo-IdeaPad-Student-Processor-Bluetooth/dp/B0CF62H34N,https://m.media-amazon.com/images/I/71MC0412PeL.jpg
B0FYNTYRTL,https://www.amazon.com/Lenovo-V14-G5-Integrated-Graphics/dp/B0FYNTYRTL,https://m.media-amazon.com/images/I/81oE5bPyH1L.jpg
B0CXKY7JYZ,https://www.amazon.com/Microsoft-Surface-Touchscreen-Snapdragon-Sapphire/dp/B0CXKY7JYZ,https://m.media-amazon.com/images/I/61cVvg6zcWL.jpg
B0G5P8JP2Z,https://www.amazon.com/HP-Flagship-Student-Business-Lavender/dp/B0G5P8JP2Z,https://m.media-amazon.com/images/I/81vZJm+uB8L.jpg
B0FLNTBHTQ,https://www.amazon.com/ASUS-ExpertBook-Business-Processor-PM3406CKA-XS76/dp/B0FLNTBHTQ,https://m.media-amazon.com/images/I/71WUZFvMzAL.jpg
B08B6F1NNR,https://www.amazon.com/Lenovo-Ideapad-Touchscreen-i3-1005G1-Processor/dp/B08B6F1NNR,https://m.media-amazon.com/images/I/61QGMX0Qy6L.jpg
B0F143FZLT,https://www.amazon.com/Lenovo-ThinkPad-E16-Business-Fingerprint/dp/B0F143FZLT,https://m.media-amazon.com/images/I/71rRsk2qSnL.jpg
B0FFQG56LC,https://www.amazon.com/ASUS-Vivobook-Display-Graphics-M1807HA-DB79/dp/B0FFQG56LC,https://m.media-amazon.com/images/I/61qbdWp0AgL.jpg
B0FR8FSWSM,https://www.amazon.com/Dell-16-Laptop-DC16251-16-0-inch-Graphics/dp/B0FR8FSWSM,https://m.media-amazon.com/images/I/713D-2c8SpL.jpg
B0C4G4L53W,https://www.amazon.com/HP-Pavilion-Touchscreen-Anti-Glare-Processor/dp/B0C4G4L53W,https://m.media-amazon.com/images/I/71aTEZOda0L.jpg
B0B16VNK44,https://www.amazon.com/HP-Laptop-Display-Processor-Windows/dp/B0B16VNK44,https://m.media-amazon.com/images/I/613znLtxf7L.jpg
B0G43CQSNW,https://www.amazon.com/acer-Intel-Core-i5-13420H-GeForce/dp/B0G43CQSNW,https://m.media-amazon.com/images/I/81as6TD+vdL.jpg
B0F1BZKY4L,https://www.amazon.com/ASUS-Strix-Gaming-Laptop-Nebula/dp/B0F1BZKY4L,https://m.media-amazon.com/images/I/81-nRPDH1BL.jpg
B0F9YXXXLM,https://www.amazon.com/Microsoft-Surface-Business-Qualcomm-Snapdragon/dp/B0F9YXXXLM,https://m.media-amazon.com/images/I/61D-qwf2OOL.jpg
B0CRDCW3Q3,https://www.amazon.com/ASUS-Vivobook-Celeron-Windows-L510KA-ES04/dp/B0CRDCW3Q3,https://m.media-amazon.com/images/I/61KZBt8QeGL.jpg
B0D8Y8KBJR,https://www.amazon.com/Lenovo-Ideapad-1920x1080-Anti-Glare-Graphics/dp/B0D8Y8KBJR,https://m.media-amazon.com/images/I/61KWQ2MyghL.jpg
B0D5HZVQDL,https://www.amazon.com/Lenovo-IdeaPad-Slim-Chromebook-Lightweight/dp/B0D5HZVQDL,https://m.media-amazon.com/images/I/61BRKJYlOSL.jpg
B0F1B8Q5GT,https://www.amazon.com/ASUS-Gaming-Laptop-144Hz-IPS-Level/dp/B0F1B8Q5GT,https://m.media-amazon.com/images/I/71ZEi4fMrzL.jpg
B0CJB5N9BQ,https://www.amazon.com/Lenovo-IdeaPad-Ryzen5-5500U-1920x1080-Storage/dp/B0CJB5N9BQ,https://m.media-amazon.com/images/I/51h3oOo7XnL.jpg
B0FC2TJX5N,https://www.amazon.com/Dell-DC15250-15-6-inch-Display-i7-1355U-Graphics/dp/B0FC2TJX5N,https://m.media-amazon.com/images/I/71or-rIdySL.jpg
B0F6NRYPPG,https://www.amazon.com/Lenovo-Legion-i7-14700HX-Display-165Hz-Rate-NVIDIA%C2%AE/dp/B0F6NRYPPG,https://m.media-amazon.com/images/I/71NH5OWN9uL.jpg
B0B7PPQVS9,https://www.amazon.com/LATITUDE-7420-2-60GHz-256GB-Grade/dp/B0B7PPQVS9,https://m.media-amazon.com/images/I/51lVOMRBe8L.jpg
B0F2MLQPL3,https://www.amazon.com/Lenovo-IdeaPad-Touchscreen-Graphics-Bluetooth/dp/B0F2MLQPL3,https://m.media-amazon.com/images/I/61w0THscY3L.jpg
B0F1BWFMWN,https://www.amazon.com/ASUS-Gaming-Laptop-165Hz-IPS-Level/dp/B0F1BWFMWN,https://m.media-amazon.com/images/I/71cjDQIKaPL.jpg
B0FWRP57BH,https://www.amazon.com/Lenovo-ThinkBook-16-G7-Fingerprint/dp/B0FWRP57BH,https://m.media-amazon.com/images/I/61F0ZeXJUSL.jpg
B0F167PYK7,https://www.amazon.com/Dell-DC15250-15-6-inch-1920x1080-i5-1334U-Processor/dp/B0F167PYK7,https://m.media-amazon.com/images/I/71I9chrFYFL.jpg
