asin,url,image_url
B000UXZQ42,https://www.amazon.com/Logitech-Headset-H390-Noise-Cancelling/dp/B000UXZQ42,https://m.media-amazon.com/images/I/6144+3nBNhL.jpg
B0DMP36MVC,https://www.amazon.com/Botesty-Sound-Headphones-Microphone-Tangle-Free/dp/B0DMP36MVC,https://m.media-amazon.com/images/I/61EVTjp2TZL.jpg
B0F3PQHWTZ,https://www.amazon.com/Sony-WH-1000XM6-Headphones-Microphones-Studio-Quality/dp/B0F3PQHWTZ,https://m.media-amazon.com/images/I/61ddahpESML.jpg
B0CFV9XR2Q,https://www.amazon.com/Picun-B8-Bluetooth-Headphones-Hands-Free/dp/B0CFV9XR2Q,https://m.media-amazon.com/images/I/714leNyXHIL.jpg
B0F3CSBK89,https://www.amazon.com/Headphones-School-Microphone-Sound-Airplane/dp/B0F3CSBK89,https://m.media-amazon.com/images/I/61biE0lkp9L.jpg
B000AJIF4E,https://www.amazon.com/Sony-MDR7506-Professional-Diaphragm-Headphone/dp/B000AJIF4E,https://m.media-amazon.com/images/I/51F-Ok9xuzL.jpg
B08WM3LJQB,https://www.amazon.com/JBL-Tune-510BT-Ear-Headphones/dp/B08WM3LJQB,https://m.media-amazon.com/images/I/61q2zYSX7DL.jpg
B0CWVX1GNX,https://www.amazon.com/Sony-Canceling-Wireless-Headphones-Comfortable/dp/B0CWVX1GNX,https://m.media-amazon.com/images/I/610DB8Cwm7L.jpg
B0D9KRNWGC,https://www.amazon.com/JBL-Tune-510BT-Ear-JBLT510BT-Black-Cloth/dp/B0D9KRNWGC,https://m.media-amazon.com/images/I/51GHKLoDY1L.jpg
B0F9KFMJBQ,https://www.amazon.com/Skullcandy-Bluetooth-Headphones-Multi-Sensory-Microphone/dp/B0F9KFMJBQ,https://m.media-amazon.com/images/I/81Zi2ytm9QL.jpg
B00HVLUR86,https://www.amazon.com/Audio-Technica-ATH-M50x-Professional-Monitor-Headphones/dp/B00HVLUR86,https://m.media-amazon.com/images/I/71G5OkSr2zL.jpg
B0D1VN2VB7,https://www.amazon.com/Marshall-Major-Bluetooth-Headphone-Black/dp/B0D1VN2VB7,https://m.media-amazon.com/images/I/51K8eJaYsKL.jpg
B0GFW2BVLG,https://www.amazon.com/TAGRY-Cancelling-Headphones-Bluetooth-Headphone/dp/B0GFW2BVLG,https://m.media-amazon.com/images/I/71Z7XnWRI9L.jpg
B08MVGF24M,https://www.amazon.com/Sony-WH-1000XM4-Canceling-Headphones-Phone-Call/dp/B08MVGF24M,https://m.media-amazon.com/images/I/61AQDfwqfqL.jpg
B09XS7JWHH,https://www.amazon.com/Sony-WH-1000XM5-Canceling-Headphones-Hands-Free/dp/B09XS7JWHH,https://m.media-amazon.com/images/I/61BGLYEN-xL.jpg
B0CSXV3GK4,https://www.amazon.com/Wireless-Bluetooth-Headphone-Cancelling-Waterproof/dp/B0CSXV3GK4,https://m.media-amazon.com/images/I/71NMUHszF4L.jpg
B09BW1QVVT,https://www.amazon.com/Shokz-OpenRun-Conduction-Headphones-Built/dp/B09BW1QVVT,https://m.media-amazon.com/images/I/41BJP39NtLL.jpg
B0CT6D6Q27,https://www.amazon.com/JBL-LIVE-770NC-Headphones-Comfort-fit/dp/B0CT6D6Q27,https://m.media-amazon.com/images/I/716GVzfd-QL.jpg
B01DWH77GC,https://www.amazon.com/Skullcandy-Bluetooth-Headphone-Microphone-Adjustable/dp/B01DWH77GC,https://m.media-amazon.com/images/I/51ndT8DFNjL.jpg
B0BMLXSNG8,https://www.amazon.com/Glynzak-Bluetooth-Headphones-Microphone-Smartphone/dp/B0BMLXSNG8,https://m.media-amazon.com/images/I/61NWSTi5lYL.jpg
B0FK4K5Z37,https://www.amazon.com/Sennheiser-HDB-Wireless-Over-Ear-Headphones/dp/B0FK4K5Z37,https://m.media-amazon.com/images/I/71-hmb+dXbL.jpg
B09KGLRF8J,https://www.amazon.com/Bluetooth-Headphones-Waterproof-Earphones-Cancelling/dp/B09KGLRF8J,https://m.media-amazon.com/images/I/61MhGDkDVXL.jpg
B09BVXT8TJ,https://www.amazon.com/Shokz-OpenRun-Pro-Conduction-Built/dp/B09BVXT8TJ,https://m.media-amazon.com/images/I/41HKPiu-O-L.jpg
B0D5HG7TC3,https://www.amazon.com/KTGEE-Bluetooth-Headphones-Waterproof-Earphones/dp/B0D5HG7TC3,https://m.media-amazon.com/images/I/51VxSqysy6L.jpg
B0DB96KTGL,https://www.amazon.com/Turtle-Stealth-Wireless-Multiplatform-Amplified-Headset/dp/B0DB96KTGL,https://m.media-amazon.com/images/I/71YL5sKvSsL.jpg
B08629PFFQ,https://www.amazon.com/Avantree-Ensemble-Bluetooth-Headphones-Transmitter/dp/B08629PFFQ,https://m.media-amazon.com/images/I/51UMM5fbjHL.jpg
B0DLKB5V35,https://www.amazon.com/Soundcore-Cancelling-Headphones-Wireless-Bluetooth/dp/B0DLKB5V35,https://m.media-amazon.com/images/I/61OHplw85eL.jpg
B0FGYFDPNP,https://www.amazon.com/Bose-Ultra-Open-Earbuds-Clip/dp/B0FGYFDPNP,https://m.media-amazon.com/images/I/51NtLMcOvjL.jpg
B0DX2LNZ68,https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Cancelling/dp/B0DX2LNZ68,https://m.media-amazon.com/images/I/61QGxNo09wL.jpg
B0DGJC52FP,https://www.amazon.com/Apple-Headphones-Cancellation-Transparency-Personalized/dp/B0DGJC52FP,https://m.media-amazon.com/images/I/715izx6g41L.jpg
B0CQ1HP3RX,https://www.amazon.com/JBL-Tune-520BT-Ear-Lightweight/dp/B0CQ1HP3RX,https://m.media-amazon.com/images/I/61mz7WxnjdL.jpg
B0BQPW9R9H,https://www.amazon.com/JBL-Endurance-Peak-Wireless-Headphones/dp/B0BQPW9R9H,https://m.media-amazon.com/images/I/619Hj1lDwML.jpg
B00HVLUQW8,https://www.amazon.com/Audio-Technica-ATH-M30x-Professional-Monitor-Headphones/dp/B00HVLUQW8,https://m.media-amazon.com/images/I/81APjlVpgbL.jpg
B0B7P9R373,https://www.amazon.com/Sennheiser-Headphones-Crystal-Clear-Lightweight-Transmitter/dp/B0B7P9R373,https://m.media-amazon.com/images/I/81St4oGwsIL.jpg
B09ZK2QWD1,https://www.amazon.com/Dewalt-Bluetooth-Neckband-Headphones-Isolation/dp/B09ZK2QWD1,https://m.media-amazon.com/images/I/715O7WtWLOL.jpg
B0CHFLP687,https://www.amazon.com/Sennheiser-Consumer-Audio-Bluetooth-Headphones/dp/B0CHFLP687,https://m.media-amazon.com/images/I/612HgKy45eL.jpg
B0CZPLV566,https://www.amazon.com/Beats-Solo-Wireless-Headphones-Matte/dp/B0CZPLV566,https://m.media-amazon.com/images/I/515FE+S4yLL.jpg
B0C8PWSW7T,https://www.amazon.com/Beats-Studio-Pro-Personalized-Compatibility/dp/B0C8PWSW7T,https://m.media-amazon.com/images/I/61GiuI-ebWL.jpg
B076M3B85S,https://www.amazon.com/Final-Audio-Design-Over-Ear-Headphones/dp/B076M3B85S,https://m.media-amazon.com/images/I/61yp0ClfpPL.jpg
B0DSK2MB15,https://www.amazon.com/Sennheiser-HD-505-Headphones-Transparent/dp/B0DSK2MB15,https://m.media-amazon.com/images/I/71pII7b6SVL.jpg
B0F2N1YCQ3,https://www.amazon.com/Focal-FBATHYSMG-Bluetooth%C2%AE-Headphones-Cancellation/dp/B0F2N1YCQ3,https://m.media-amazon.com/images/I/71CTbMkvcTL.jpg
B07QNZC9V5,https://www.amazon.com/Razer-Kraken-Gaming-Headset-2019/dp/B07QNZC9V5,https://m.media-amazon.com/images/I/71wTWDFWWXL.jpg
B0FWJY183S,https://www.amazon.com/Pro%E2%80%91level-Active-Noise-Cancelling-Headphones/dp/B0FWJY183S,https://m.media-amazon.com/images/I/71D3bb6ZjlL.jpg
B00JG2WRUO,https://www.amazon.com/Sony-MDREX15AP-B-Black/dp/B00JG2WRUO,https://m.media-amazon.com/images/I/61AZ9rCOSZL.jpg
B00004SY4H,https://www.amazon.com/Sennheiser-Open-Back-Professional-Headphone/dp/B00004SY4H,https://m.media-amazon.com/images/I/81op1KfxDBL.jpg
B08X1R3K8N,https://www.amazon.com/Skullcandy-Grind-True-Wireless-Earbud/dp/B08X1R3K8N,https://m.media-amazon.com/images/I/61v9+H9CNcL.jpg
B0CQ1CVW3Z,https://www.amazon.com/JBL-Live-670NC-Ear-Lightweight/dp/B0CQ1CVW3Z,https://m.media-amazon.com/images/I/61yHM6yIpoL.jpg
B08B477BHS,https://www.amazon.com/Philips-SHP9600-Headphones-Open-Back-00/dp/B08B477BHS,https://m.media-amazon.com/images/I/81TO4oBag7L.jpg
B0C3BV19Q3,https://www.amazon.com/HyperX-Cloud-III-Ultra-Clear-USB/dp/B0C3BV19Q3,https://m.media-amazon.com/images/I/71pz2njkNRL.jpg
B07RFNZYJZ,https://www.amazon.com/Sennheiser-HD-599-SE-Headphone/dp/B07RFNZYJZ,https://m.media-amazon.com/images/I/819MsIZA0SL.jpg
B0DWCLTRVM,https://www.amazon.com/Skullcandy-Bluetooth-Headphones-Multi-Sensory-Microphone/dp/B0DWCLTRVM,https://m.media-amazon.com/images/I/71zu7++htqL.jpg
B0CDC4X65Q,https://www.amazon.com/BERIBES-Cancelling-Transparent-Soft-Earpads-Charging-Black/dp/B0CDC4X65Q,https://m.media-amazon.com/images/I/714SLdK9+LL.jpg
B0C7QR4QNP,https://www.amazon.com/TAGRY-Bluetooth-Headphones-Earphones-Waterproof/dp/B0C7QR4QNP,https://m.media-amazon.com/images/I/613Cf-PL+9L.jpg
B09YLFHFDW,https://www.amazon.com/Sony-Wireless-Bluetooth-Headphones-Microphone/dp/B09YLFHFDW,https://m.media-amazon.com/images/I/41d2o4QXPfL.jpg
B0BTYCJXBK,https://www.amazon.com/Soundcore-Wireless-Bluetooth-Water-Resistant-Customization/dp/B0BTYCJXBK,https://m.media-amazon.com/images/I/41hED0cR6tL.jpg
B0B8Q4CR52,https://www.amazon.com/SteelSeries-Arctis-Multi-System-Gaming-Headset/dp/B0B8Q4CR52,https://m.media-amazon.com/images/I/71pY4rbIg0L.jpg
B07MRMHML9,https://www.amazon.com/Logitech-Surround-Gaming-Headset-Leatherette/dp/B07MRMHML9,https://m.media-amazon.com/images/I/61j6ey6mBpL.jpg
